12c00000-13580000 rw-p 00000000 00:00 0                                  [anon:dalvik-main space (region space)]
7c16da4000-7c16da8000 r--p 000de000 fd:06 44468364                       /system/lib64/libiGraphicsCore.huawei.so
7c16da8000-7c16db8000 rw-p 00000000 00:00 0                              [anon:.bss]
7c16def000-7c16df3000 r--p 00000000 fd:06 44468413                       /system/lib64/libigfxmanager.so
7c16df3000-7c16df5000 --xp 00004000 fd:06 44468413                       /system/lib64/libigfxmanager.so
7c16df5000-7c16df6000 rw-p 00006000 fd:06 44468413                       /system/lib64/libigfxmanager.so
7c16df6000-7c16df8000 r--p 00007000 fd:06 44468413                       /system/lib64/libigfxmanager.so
7c16df8000-7c16df9000 rw-p 00000000 00:00 0                              [anon:.bss]
7c16e1a000-7c16e23000 r--p 00000000 fd:06 53414816                       /system/lib64/vndk-sp-29/libbacktrace.so
7c16e23000-7c16e32000 --xp 00009000 fd:06 53414816                       /system/lib64/vndk-sp-29/libbacktrace.so
7c16e32000-7c16e33000 rw-p 00018000 fd:06 53414816                       /system/lib64/vndk-sp-29/libbacktrace.so
7c16e33000-7c16e34000 r--p 00019000 fd:06 53414816                       /system/lib64/vndk-sp-29/libbacktrace.so
7c16e34000-7c16e35000 rw-p 00000000 00:00 0                              [anon:.bss]
7c16e6a000-7c16e6f000 r--p 00000000 fd:0d 4251131                        /vendor/lib64/libc_secshared.so
7c16e6f000-7c16e7a000 --xp 00005000 fd:0d 4251131                        /vendor/lib64/libc_secshared.so
7c16e7a000-7c16e7b000 rw-p 00010000 fd:0d 4251131                        /vendor/lib64/libc_secshared.so
7c16e7b000-7c16e7c000 r--p 00011000 fd:0d 4251131                        /vendor/lib64/libc_secshared.so
7c16ea5000-7c16ec8000 r--p 00000000 fd:06 53506082                       /system/lib64/vndk-sp-29/libunwindstack.so
7c16ec8000-7c16efa000 --xp 00023000 fd:06 53506082                       /system/lib64/vndk-sp-29/libunwindstack.so
7c16efa000-7c16efb000 rw-p 00055000 fd:06 53506082                       /system/lib64/vndk-sp-29/libunwindstack.so
7c16efb000-7c16efe000 r--p 00056000 fd:06 53506082                       /system/lib64/vndk-sp-29/libunwindstack.so
7c16efe000-7c16eff000 rw-p 00000000 00:00 0                              [anon:.bss]
7c16f1d000-7c178ed000 r--p 00000000 fd:0d 12949248                       /vendor/lib64/egl/libGLES_mali.so
7c178ed000-7c19580000 --xp 009d0000 fd:0d 12949248                       /vendor/lib64/egl/libGLES_mali.so
7c19580000-7c195d1000 rw-p 02663000 fd:0d 12949248                       /vendor/lib64/egl/libGLES_mali.so
7c195d1000-7c19747000 r--p 026b4000 fd:0d 12949248                       /vendor/lib64/egl/libGLES_mali.so
7c19747000-7c1977e000 rw-p 00000000 00:00 0                              [anon:.bss]
7c1978b000-7c1978c000 r--p 00000000 fd:06 53506062                       /system/lib64/vndk-sp-29/libion.so
7c1978c000-7c1978d000 --xp 00001000 fd:06 53506062                       /system/lib64/vndk-sp-29/libion.so
7c1978d000-7c1978e000 rw-p 00002000 fd:06 53506062                       /system/lib64/vndk-sp-29/libion.so
7c1978e000-7c1978f000 r--p 00003000 fd:06 53506062                       /system/lib64/vndk-sp-29/libion.so
7c1978f000-7c19790000 rw-p 00000000 00:00 0                              [anon:.bss]
7c19796000-7c197d6000 rw-s 7c19796000 00:13 9                            /dev/mali0
7c197d6000-7c197d9000 r--p 00000000 fd:06 53506096                       /system/lib64/vndk-sp-29/libutilscallstack.so
7c197d9000-7c197db000 --xp 00003000 fd:06 53506096                       /system/lib64/vndk-sp-29/libutilscallstack.so
7c197db000-7c197dc000 rw-p 00005000 fd:06 53506096                       /system/lib64/vndk-sp-29/libutilscallstack.so
7c197dc000-7c197dd000 r--p 00006000 fd:06 53506096                       /system/lib64/vndk-sp-29/libutilscallstack.so
7c19826000-7c1982e000 r--p 00000000 fd:06 53506099                       /system/lib64/vndk-sp-29/libz.so
7c1982e000-7c1983e000 --xp 00008000 fd:06 53506099                       /system/lib64/vndk-sp-29/libz.so
7c1983e000-7c1983f000 rw-p 00018000 fd:06 53506099                       /system/lib64/vndk-sp-29/libz.so
7c1983f000-7c19840000 r--p 00019000 fd:06 53506099                       /system/lib64/vndk-sp-29/libz.so
7c19850000-7c19857000 r--p 00000000 fd:06 53506070                       /system/lib64/vndk-sp-29/liblzma.so
7c19857000-7c19873000 --xp 00007000 fd:06 53506070                       /system/lib64/vndk-sp-29/liblzma.so
7c19873000-7c19874000 rw-p 00023000 fd:06 53506070                       /system/lib64/vndk-sp-29/liblzma.so
7c19874000-7c19875000 r--p 00024000 fd:06 53506070                       /system/lib64/vndk-sp-29/liblzma.so
7c19875000-7c1987c000 rw-p 00000000 00:00 0                              [anon:.bss]
7c1989c000-7c1989d000 r--p 00000000 fd:06 53370965                       /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.0.so
7c1989d000-7c1989e000 --xp 00001000 fd:06 53370965                       /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.0.so
7c1989e000-7c1989f000 rw-p 00002000 fd:06 53370965                       /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.0.so
7c1989f000-7c198a0000 r--p 00003000 fd:06 53370965                       /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.0.so
7c198d1000-7c198d8000 r--p 00000000 fd:06 53414890                       /system/lib64/vndk-sp-29/libcutils.so
7c198d8000-7c198e1000 --xp 00007000 fd:06 53414890                       /system/lib64/vndk-sp-29/libcutils.so
7c198e1000-7c198e2000 rw-p 00010000 fd:06 53414890                       /system/lib64/vndk-sp-29/libcutils.so
7c198e2000-7c198e4000 r--p 00011000 fd:06 53414890                       /system/lib64/vndk-sp-29/libcutils.so
7c198e4000-7c198e5000 rw-p 00000000 00:00 0                              [anon:.bss]
7c198e8000-7c19928000 rw-s 7c198e8000 00:13 9                            /dev/mali0
7c19928000-7c19929000 r--p 00000000 fd:06 53506054                       /system/lib64/vndk-sp-29/libhwbinder.so
7c19929000-7c1992a000 --xp 00001000 fd:06 53506054                       /system/lib64/vndk-sp-29/libhwbinder.so
7c1992a000-7c1992b000 rw-p 00002000 fd:06 53506054                       /system/lib64/vndk-sp-29/libhwbinder.so
7c1992b000-7c1992c000 r--p 00003000 fd:06 53506054                       /system/lib64/vndk-sp-29/libhwbinder.so
7c19960000-7c19963000 r--p 00000000 fd:0d 4267515                        /vendor/lib64/hw/android.hardware.graphics.mapper@2.0-impl-2.1.so
7c19963000-7c19967000 --xp 00003000 fd:0d 4267515                        /vendor/lib64/hw/android.hardware.graphics.mapper@2.0-impl-2.1.so
7c19967000-7c19968000 rw-p 00007000 fd:0d 4267515                        /vendor/lib64/hw/android.hardware.graphics.mapper@2.0-impl-2.1.so
7c19968000-7c19969000 r--p 00008000 fd:0d 4267515                        /vendor/lib64/hw/android.hardware.graphics.mapper@2.0-impl-2.1.so
7c19969000-7c1996a000 rw-p 00000000 00:00 0                              [anon:.bss]
7c19981000-7c19983000 r--p 00000000 fd:06 53414845                       /system/lib64/vndk-sp-29/libbinderthreadstate.so
7c19983000-7c19985000 --xp 00002000 fd:06 53414845                       /system/lib64/vndk-sp-29/libbinderthreadstate.so
7c19985000-7c19986000 rw-p 00004000 fd:06 53414845                       /system/lib64/vndk-sp-29/libbinderthreadstate.so
7c19986000-7c19987000 r--p 00005000 fd:06 53414845                       /system/lib64/vndk-sp-29/libbinderthreadstate.so
7c19987000-7c19988000 rw-p 00000000 00:00 0                              [anon:.bss]
7c19988000-7c199a8000 r--s 00000000 00:13 12096                          /dev/__properties__/u:object_r:hwagp_window_blur_effect_prop:s0
7c199a8000-7c199c8000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7c199c8000-7c199d6000 r--p 00000000 fd:06 53506091                       /system/lib64/vndk-sp-29/libutils.so
7c199d6000-7c199e2000 --xp 0000e000 fd:06 53506091                       /system/lib64/vndk-sp-29/libutils.so
7c199e2000-7c199e3000 rw-p 0001a000 fd:06 53506091                       /system/lib64/vndk-sp-29/libutils.so
7c199e3000-7c199e4000 r--p 0001b000 fd:06 53506091                       /system/lib64/vndk-sp-29/libutils.so
7c199e4000-7c199e5000 rw-p 00000000 00:00 0                              [anon:.bss]
7c19a02000-7c19a22000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7c19a22000-7c19a2b000 r--p 00000000 fd:06 53414821                       /system/lib64/vndk-sp-29/libbase.so
7c19a2b000-7c19a34000 --xp 00009000 fd:06 53414821                       /system/lib64/vndk-sp-29/libbase.so
7c19a34000-7c19a35000 rw-p 00012000 fd:06 53414821                       /system/lib64/vndk-sp-29/libbase.so
7c19a35000-7c19a36000 r--p 00013000 fd:06 53414821                       /system/lib64/vndk-sp-29/libbase.so
7c19a36000-7c19a37000 rw-p 00000000 00:00 0                              [anon:.bss]
7c19a4a000-7c19a6a000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7c19a6a000-7c19a74000 r--p 00000000 fd:06 53370974                       /system/lib64/vndk-sp-29/android.hardware.graphics.mapper@2.0.so
7c19a74000-7c19a7d000 --xp 0000a000 fd:06 53370974                       /system/lib64/vndk-sp-29/android.hardware.graphics.mapper@2.0.so
7c19a7d000-7c19a7e000 rw-p 00013000 fd:06 53370974                       /system/lib64/vndk-sp-29/android.hardware.graphics.mapper@2.0.so
7c19a7e000-7c19a80000 r--p 00014000 fd:06 53370974                       /system/lib64/vndk-sp-29/android.hardware.graphics.mapper@2.0.so
7c19a94000-7c19ab4000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7c19ab4000-7c19ab5000 r--p 00000000 fd:06 53370968                       /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.1.so
7c19ab5000-7c19ab6000 --xp 00001000 fd:06 53370968                       /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.1.so
7c19ab6000-7c19ab7000 rw-p 00002000 fd:06 53370968                       /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.1.so
7c19ab7000-7c19ab8000 r--p 00003000 fd:06 53370968                       /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.1.so
7c19ac1000-7c19ad7000 r--p 00000000 fd:06 53506075                       /system/lib64/vndk-sp-29/libprocessgroup.so
7c19ad7000-7c19afb000 --xp 00016000 fd:06 53506075                       /system/lib64/vndk-sp-29/libprocessgroup.so
7c19afb000-7c19afc000 rw-p 0003a000 fd:06 53506075                       /system/lib64/vndk-sp-29/libprocessgroup.so
7c19afc000-7c19afe000 r--p 0003b000 fd:06 53506075                       /system/lib64/vndk-sp-29/libprocessgroup.so
7c19afe000-7c19aff000 rw-p 00000000 00:00 0                              [anon:.bss]
7c19b12000-7c19b1d000 r--p 00000000 fd:06 53370978                       /system/lib64/vndk-sp-29/android.hardware.graphics.mapper@2.1.so
7c19b1d000-7c19b26000 --xp 0000b000 fd:06 53370978                       /system/lib64/vndk-sp-29/android.hardware.graphics.mapper@2.1.so
7c19b26000-7c19b27000 rw-p 00014000 fd:06 53370978                       /system/lib64/vndk-sp-29/android.hardware.graphics.mapper@2.1.so
7c19b27000-7c19b29000 r--p 00015000 fd:06 53370978                       /system/lib64/vndk-sp-29/android.hardware.graphics.mapper@2.1.so
7c19b31000-7c19b51000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7c19b51000-7c19ba1000 r--p 00000000 fd:06 53414869                       /system/lib64/vndk-sp-29/libc++.so
7c19ba1000-7c19c13000 --xp 00050000 fd:06 53414869                       /system/lib64/vndk-sp-29/libc++.so
7c19c13000-7c19c14000 rw-p 000c2000 fd:06 53414869                       /system/lib64/vndk-sp-29/libc++.so
7c19c14000-7c19c1c000 r--p 000c3000 fd:06 53414869                       /system/lib64/vndk-sp-29/libc++.so
7c19c1c000-7c19c20000 rw-p 00000000 00:00 0                              [anon:.bss]
7c19c2d000-7c19c6d000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7c19c6d000-7c19c6e000 r--p 00000000 fd:06 53414894                       /system/lib64/vndk-sp-29/libhardware.so
7c19c6e000-7c19c6f000 --xp 00001000 fd:06 53414894                       /system/lib64/vndk-sp-29/libhardware.so
7c19c6f000-7c19c70000 rw-p 00002000 fd:06 53414894                       /system/lib64/vndk-sp-29/libhardware.so
7c19c70000-7c19c71000 r--p 00003000 fd:06 53414894                       /system/lib64/vndk-sp-29/libhardware.so
7c19c8a000-7c19ccc000 r--p 00000000 fd:06 53414897                       /system/lib64/vndk-sp-29/libhidlbase.so
7c19ccc000-7c19d24000 --xp 00042000 fd:06 53414897                       /system/lib64/vndk-sp-29/libhidlbase.so
7c19d24000-7c19d25000 rw-p 0009a000 fd:06 53414897                       /system/lib64/vndk-sp-29/libhidlbase.so
7c19d25000-7c19d30000 r--p 0009b000 fd:06 53414897                       /system/lib64/vndk-sp-29/libhidlbase.so
7c19d30000-7c19d31000 rw-p 00000000 00:00 0                              [anon:.bss]
7c19d4f000-7c19d50000 r--p 00000000 fd:06 53506051                       /system/lib64/vndk-sp-29/libhidltransport.so
7c19d50000-7c19d51000 --xp 00001000 fd:06 53506051                       /system/lib64/vndk-sp-29/libhidltransport.so
7c19d51000-7c19d52000 rw-p 00002000 fd:06 53506051                       /system/lib64/vndk-sp-29/libhidltransport.so
7c19d52000-7c19d53000 r--p 00003000 fd:06 53506051                       /system/lib64/vndk-sp-29/libhidltransport.so
7c19d6b000-7c19d8b000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7c19d8b000-7c1a593000 r--s 00bb2000 fd:06 36183296                       /system/framework/framework-res-hwext.apk
7c1a593000-7c1cb9b000 r--s 00bdd000 fd:06 36802432                       /system/framework/framework-res.apk
7c1cb9b000-7c1cc5a000 r--s 03366000 fd:06 36802432                       /system/framework/framework-res.apk
7c1cc5a000-7c1cc5e000 r--p 00000000 fd:06 29826665                       /system/framework/oat/arm64/android.hidl.manager-V1.0-java.odex
7c1cc5e000-7c1cc66000 r--s 00000000 fd:06 29731709                       /system/framework/android.hidl.manager-V1.0-java.vdex
7c1cc66000-7c1cc67000 r--p 00004000 fd:06 29826665                       /system/framework/oat/arm64/android.hidl.manager-V1.0-java.odex
7c1cc67000-7c1cc68000 rw-p 00005000 fd:06 29826665                       /system/framework/oat/arm64/android.hidl.manager-V1.0-java.odex
7c1cc69000-7c1cca9000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7c1cca9000-7c1ccad000 r--p 00000000 fd:06 29826658                       /system/framework/oat/arm64/android.hidl.base-V1.0-java.odex
7c1ccad000-7c1ccb1000 r--s 00000000 fd:06 29731706                       /system/framework/android.hidl.base-V1.0-java.vdex
7c1ccb1000-7c1ccb2000 r--p 00004000 fd:06 29826658                       /system/framework/oat/arm64/android.hidl.base-V1.0-java.odex
7c1ccb2000-7c1ccb3000 rw-p 00005000 fd:06 29826658                       /system/framework/oat/arm64/android.hidl.base-V1.0-java.odex
7c1ccd2000-7c1ccd3000 r--p 00000000 fd:06 44110544                       /system/lib64/libhitrace_jni.so
7c1ccd3000-7c1ccd4000 --xp 00001000 fd:06 44110544                       /system/lib64/libhitrace_jni.so
7c1ccd4000-7c1ccd5000 rw-p 00002000 fd:06 44110544                       /system/lib64/libhitrace_jni.so
7c1ccd5000-7c1ccd6000 r--p 00003000 fd:06 44110544                       /system/lib64/libhitrace_jni.so
7c1cce4000-7c1cd04000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7c1cd04000-7c1cd09000 r--p 00000000 fd:06 44468474                       /system/lib64/libimonitor_jni.so
7c1cd09000-7c1cd0b000 --xp 00005000 fd:06 44468474                       /system/lib64/libimonitor_jni.so
7c1cd0b000-7c1cd0c000 rw-p 00007000 fd:06 44468474                       /system/lib64/libimonitor_jni.so
7c1cd0c000-7c1cd0d000 r--p 00008000 fd:06 44468474                       /system/lib64/libimonitor_jni.so
7c1cd0d000-7c1cd0e000 rw-p 00000000 00:00 0                              [anon:.bss]
7c1cd20000-7c1cd40000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7c1cd40000-7c1cd41000 r--p 00000000 fd:06 44468361                       /system/lib64/libiAwareSdk_jni.so
7c1cd41000-7c1cd42000 --xp 00001000 fd:06 44468361                       /system/lib64/libiAwareSdk_jni.so
7c1cd42000-7c1cd43000 rw-p 00002000 fd:06 44468361                       /system/lib64/libiAwareSdk_jni.so
7c1cd43000-7c1cd44000 r--p 00003000 fd:06 44468361                       /system/lib64/libiAwareSdk_jni.so
7c1cd44000-7c1cd45000 rw-p 00000000 00:00 0                              [anon:.bss]
7c1cd45000-7c1cd65000 r--s 00000000 00:13 12105                          /dev/__properties__/u:object_r:itouch_prop:s0
7c1cd65000-7c1cd85000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7c1cd85000-7c1cda5000 r--s 00000000 00:13 12176                          /dev/__properties__/u:object_r:standard_freq_slide_model_prop:s0
7c1cda5000-7c1cdc3000 r--p 00000000 07:03 23                             /apex/com.android.conscrypt/lib64/libssl.so
7c1cdc3000-7c1cdf5000 --xp 0001e000 07:03 23                             /apex/com.android.conscrypt/lib64/libssl.so
7c1cdf5000-7c1cdf6000 rw-p 00050000 07:03 23                             /apex/com.android.conscrypt/lib64/libssl.so
7c1cdf6000-7c1cdf9000 r--p 00051000 07:03 23                             /apex/com.android.conscrypt/lib64/libssl.so
7c1ce0d000-7c1ce83000 r--p 00000000 07:03 21                             /apex/com.android.conscrypt/lib64/libcrypto.so
7c1ce83000-7c1cf2c000 --xp 00076000 07:03 21                             /apex/com.android.conscrypt/lib64/libcrypto.so
7c1cf2c000-7c1cf2d000 rw-p 0011f000 07:03 21                             /apex/com.android.conscrypt/lib64/libcrypto.so
7c1cf2d000-7c1cf3e000 r--p 00120000 07:03 21                             /apex/com.android.conscrypt/lib64/libcrypto.so
7c1cf3e000-7c1cf40000 rw-p 00000000 00:00 0                              [anon:.bss]
7c1cf54000-7c1cf6e000 r--p 00000000 07:03 22                             /apex/com.android.conscrypt/lib64/libjavacrypto.so
7c1cf6e000-7c1cf94000 --xp 0001a000 07:03 22                             /apex/com.android.conscrypt/lib64/libjavacrypto.so
7c1cf94000-7c1cf96000 rw-p 00040000 07:03 22                             /apex/com.android.conscrypt/lib64/libjavacrypto.so
7c1cf96000-7c1cf98000 r--p 00042000 07:03 22                             /apex/com.android.conscrypt/lib64/libjavacrypto.so
7c1cf98000-7c1cf99000 rw-p 00000000 00:00 0                              [anon:.bss]
7c1cfb8000-7c1cfd8000 r--s 00000000 00:13 12067                          /dev/__properties__/u:object_r:high_freq_slide_model_prop:s0
7c1cfd8000-7c1d028000 r--p 00000000 07:03 20                             /apex/com.android.conscrypt/lib64/libc++.so
7c1d028000-7c1d09a000 --xp 00050000 07:03 20                             /apex/com.android.conscrypt/lib64/libc++.so
7c1d09a000-7c1d09b000 rw-p 000c2000 07:03 20                             /apex/com.android.conscrypt/lib64/libc++.so
7c1d09b000-7c1d0a3000 r--p 000c3000 07:03 20                             /apex/com.android.conscrypt/lib64/libc++.so
7c1d0a3000-7c1d0a7000 rw-p 00000000 00:00 0                              [anon:.bss]
7c1d0b4000-7c1d0d4000 r--s 00000000 00:13 12089                          /dev/__properties__/u:object_r:hwagp_graphic_features_switch:s0
7c1d0d4000-7c1d0da000 r--p 00000000 fd:06 51431008                       /system/lib64/libsoundpool.so
7c1d0da000-7c1d0e0000 --xp 00006000 fd:06 51431008                       /system/lib64/libsoundpool.so
7c1d0e0000-7c1d0e1000 rw-p 0000c000 fd:06 51431008                       /system/lib64/libsoundpool.so
7c1d0e1000-7c1d0e2000 r--p 0000d000 fd:06 51431008                       /system/lib64/libsoundpool.so
7c1d0e2000-7c1d0e3000 rw-p 00000000 00:00 0                              [anon:.bss]
7c1d0ea000-7c1d12a000 rw-s 7c1d0ea000 00:13 9                            /dev/mali0
7c1d12a000-7c1d12e000 r--p 00000000 fd:06 49492838                       /system/lib64/libmedia_jni.huawei.so
7c1d12e000-7c1d132000 --xp 00004000 fd:06 49492838                       /system/lib64/libmedia_jni.huawei.so
7c1d132000-7c1d133000 rw-p 00008000 fd:06 49492838                       /system/lib64/libmedia_jni.huawei.so
7c1d133000-7c1d134000 r--p 00009000 fd:06 49492838                       /system/lib64/libmedia_jni.huawei.so
7c1d134000-7c1d135000 rw-p 00000000 00:00 0                              [anon:.bss]
7c1d144000-7c1d157000 r--p 00000000 fd:06 43809768                       /system/lib64/libexif.so
7c1d157000-7c1d167000 --xp 00013000 fd:06 43809768                       /system/lib64/libexif.so
7c1d167000-7c1d168000 rw-p 00023000 fd:06 43809768                       /system/lib64/libexif.so
7c1d168000-7c1d17b000 r--p 00024000 fd:06 43809768                       /system/lib64/libexif.so
7c1d17d000-7c1d19d000 r--s 00000000 00:13 12198                          /dev/__properties__/u:object_r:uifirst_listview_prop:s0
7c1d19d000-7c1d19e000 r--p 00000000 fd:06 42874252                       /system/lib64/libasyncio.so
7c1d19e000-7c1d19f000 --xp 00001000 fd:06 42874252                       /system/lib64/libasyncio.so
7c1d19f000-7c1d1a0000 rw-p 00002000 fd:06 42874252                       /system/lib64/libasyncio.so
7c1d1a0000-7c1d1a1000 r--p 00003000 fd:06 42874252                       /system/lib64/libasyncio.so
7c1d1a8000-7c1d1c8000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7c1d1c8000-7c1d1fa000 r--p 00000000 fd:06 49492842                       /system/lib64/libmedia_jni.so
7c1d1fa000-7c1d236000 --xp 00032000 fd:06 49492842                       /system/lib64/libmedia_jni.so
7c1d236000-7c1d237000 rw-p 0006e000 fd:06 49492842                       /system/lib64/libmedia_jni.so
7c1d237000-7c1d23d000 r--p 0006f000 fd:06 49492842                       /system/lib64/libmedia_jni.so
7c1d23d000-7c1d23e000 rw-p 00000000 00:00 0                              [anon:.bss]
7c1d241000-7c1d255000 r--p 00000000 fd:06 49662823                       /system/lib64/libmtp.so
7c1d255000-7c1d277000 --xp 00014000 fd:06 49662823                       /system/lib64/libmtp.so
7c1d277000-7c1d278000 rw-p 00036000 fd:06 49662823                       /system/lib64/libmtp.so
7c1d278000-7c1d27b000 r--p 00037000 fd:06 49662823                       /system/lib64/libmtp.so
7c1d27b000-7c1d27c000 rw-p 00000000 00:00 0                              [anon:.bss]
7c1d30c000-7c1dc00000 r--s 00000000 fd:06 31318144                       /system/fonts/NotoColorEmoji.ttf
7c1dc00000-7c1de00000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7c1de0f000-7c1de1f000 rw-s 7c1de0f000 00:13 9                            /dev/mali0
7c1de1f000-7c1de3f000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7c1de3f000-7c1deb1000 r--s 00000000 103:36 84642                         /data/misc/zoneinfo/current/tzdata
7c1deb1000-7c1f215000 r--s 00000000 fd:06 31948544                       /system/fonts/NotoSansCJK-Regular.ttc
7c1f215000-7c1fb91000 r--s 00000000 fd:06 31019392                       /system/fonts/HarmonyOSHant.ttf
7c1fb91000-7c21332000 r--s 00000000 fd:06 32914560                       /system/fonts/NotoSerifCJK-Regular.ttc
7c21332000-7c2266f000 r--s 00000000 fd:06 30739968                       /system/fonts/HarmonyOSHans.ttf
7c2266f000-7c2271d000 r--s 00000000 fd:06 29523947                       /system/fonts/NotoSansSymbols-Regular-Subsetted.ttf
7c2271d000-7c22788000 r--s 00000000 fd:06 29527540                       /system/fonts/NotoSansTibetan-Bold.ttf
7c22788000-7c227fe000 r--s 00000000 fd:06 29527659                       /system/fonts/NotoSansTibetan-Regular.ttf
7c227fe000-7c2287a000 r--s 00000000 fd:06 29497963                       /system/fonts/NotoSansEgyptianHieroglyphs-Regular.ttf
7c2287a000-7c2287c000 r--p 00000000 fd:06 44200158                       /system/lib64/libhwapsimpl_jni.so
7c2287c000-7c2287d000 --xp 00002000 fd:06 44200158                       /system/lib64/libhwapsimpl_jni.so
7c2287d000-7c2287e000 rw-p 00003000 fd:06 44200158                       /system/lib64/libhwapsimpl_jni.so
7c2287e000-7c2287f000 r--p 00004000 fd:06 44200158                       /system/lib64/libhwapsimpl_jni.so
7c2288d000-7c228ad000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7c228ad000-7c24086000 r--s 00000000 07:07 33                             /apex/com.android.runtime/etc/icu/icudt63l.dat
7c24086000-7c24087000 r--p 00000000 fd:06 42017020                       /system/lib64/libashmemd_client.so
7c24087000-7c24088000 --xp 00001000 fd:06 42017020                       /system/lib64/libashmemd_client.so
7c24088000-7c24089000 rw-p 00002000 fd:06 42017020                       /system/lib64/libashmemd_client.so
7c24089000-7c2408a000 r--p 00003000 fd:06 42017020                       /system/lib64/libashmemd_client.so
7c2408a000-7c2408b000 rw-p 00000000 00:00 0                              [anon:.bss]
7c24095000-7c240ed000 r--s 0156e000 fd:06 36183296                       /system/framework/framework-res-hwext.apk
7c240ed000-7c240f1000 r--p 00000000 fd:06 39624139                       /system/lib64/ashmemd_aidl_interface-cpp.so
7c240f1000-7c240f2000 --xp 00004000 fd:06 39624139                       /system/lib64/ashmemd_aidl_interface-cpp.so
7c240f2000-7c240f3000 rw-p 00005000 fd:06 39624139                       /system/lib64/ashmemd_aidl_interface-cpp.so
7c240f3000-7c240f5000 r--p 00006000 fd:06 39624139                       /system/lib64/ashmemd_aidl_interface-cpp.so
7c240f5000-7c240f6000 rw-p 00000000 00:00 0                              [anon:.bss]
7c24105000-7c24125000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7c24125000-7c2412b000 r--p 00000000 fd:06 51217627                       /system/lib64/libpowergenie_native3.so
7c2412b000-7c24130000 --xp 00006000 fd:06 51217627                       /system/lib64/libpowergenie_native3.so
7c24130000-7c24131000 rw-p 0000b000 fd:06 51217627                       /system/lib64/libpowergenie_native3.so
7c24131000-7c24132000 r--p 0000c000 fd:06 51217627                       /system/lib64/libpowergenie_native3.so
7c24132000-7c24133000 rw-p 00000000 00:00 0                              [anon:.bss]
7c24142000-7c24160000 r--p 00000000 fd:06 51431030                       /system/lib64/libssl.so
7c24160000-7c24192000 --xp 0001e000 fd:06 51431030                       /system/lib64/libssl.so
7c24192000-7c24193000 rw-p 00050000 fd:06 51431030                       /system/lib64/libssl.so
7c24193000-7c24196000 r--p 00051000 fd:06 51431030                       /system/lib64/libssl.so
7c2419e000-7c241ae000 rw-s 7c2419e000 00:13 9                            /dev/mali0
7c241ae000-7c241ee000 rw-s 7c241ae000 00:13 9                            /dev/mali0
7c241ee000-7c241ef000 ---p 00000000 00:00 0
7c241ef000-7c241f0000 ---p 00000000 00:00 0
7c241f0000-7c242f6000 rw-p 00000000 00:00 0
7c242f6000-7c242f8000 ---p 00000000 00:00 0
7c242f8000-7c242f9000 ---p 00000000 00:00 0
7c242f9000-7c243ff000 rw-p 00000000 00:00 0
7c243ff000-7c24400000 ---p 00000000 00:00 0
7c24400000-7c24600000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7c2522c000-7c2528c000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7c2528c000-7c2528d000 ---p 00000000 00:00 0
7c2528d000-7c25388000 rw-p 00000000 00:00 0
7c25388000-7c25389000 ---p 00000000 00:00 0
7c25389000-7c2564a000 ---p 00000000 00:00 0
7c2564a000-7c2564c000 rw-p 00000000 00:00 0
7c2564c000-7c26389000 ---p 00000000 00:00 0
7c26389000-7c2638a000 ---p 00000000 00:00 0
7c2638a000-7c26485000 rw-p 00000000 00:00 0
7c26485000-7c26486000 ---p 00000000 00:00 0
7c26486000-7c264a6000 rw-s 7c26486000 00:13 9                            /dev/mali0
7c264a6000-7c264e6000 -w-s 7c264a6000 00:13 9                            /dev/mali0
7c264e6000-7c26563000 rw-s 00000000 103:36 262136                        /data/data/com.meitu.library.appcia/files/memory_record
